dish_id,psnr,ssim,lpips,note
dish_1550859694,16.52756690979004,0.7150473594665527,0.5774231553077698,
dish_1550859927,21.949644088745117,0.8036999702453613,0.4127136766910553,
dish_1550859977,21.256893157958984,0.8019411563873291,0.4927668869495392,
dish_1550860041,20.783016204833984,0.7551068067550659,0.44223642349243164,
dish_1550860107,18.67565155029297,0.7337576746940613,0.46218323707580566,
dish_1550860188,21.411205291748047,0.799664318561554,0.46608373522758484,
dish_1550860307,21.48404884338379,0.8040358424186707,0.44060850143432617,
dish_1550860361,18.739994049072266,0.7452223300933838,0.4729318618774414,
dish_1550860444,21.53255271911621,0.7615429759025574,0.4408317506313324,
dish_1550860513,19.987138748168945,0.735914945602417,0.47644752264022827,
dish_1550860631,11.873750686645508,0.4545562267303467,0.8226100206375122,
dish_1550860747,17.521459579467773,0.7334556579589844,0.5479026436805725,
dish_1550860787,21.15727996826172,0.8003687262535095,0.4600619375705719,
dish_1550860820,21.202335357666016,0.7788892984390259,0.4310644268989563,
dish_1550860858,21.411619186401367,0.7719277739524841,0.4446295499801636,
dish_1550860919,17.400310516357422,0.6788490414619446,0.4830958843231201,
dish_1550861027,17.628150939941406,0.7569370865821838,0.5237182974815369,
dish_1550861074,18.788631439208984,0.7591961622238159,0.5178123116493225,
dish_1550861124,19.503578186035156,0.7401579022407532,0.4279431998729706,
dish_1550861187,19.76991844177246,0.7166707515716553,0.4352637827396393,
dish_1550861324,15.184864044189453,0.7010364532470703,0.6190325617790222,
dish_1550861388,17.526939392089844,0.7414773106575012,0.5486943125724792,
dish_1550861432,16.994245529174805,0.6986896395683289,0.5706350207328796,
dish_1550861458,18.01856803894043,0.7260440587997437,0.4816092550754547,
dish_1550861520,18.47618865966797,0.730875551700592,0.49940571188926697,
dish_1550861584,15.781964302062988,0.731972336769104,0.5702261924743652,
dish_1550861605,16.606718063354492,0.7262892127037048,0.5848020911216736,
dish_1550861670,21.45125961303711,0.7639443278312683,0.43242350220680237,
dish_1550861703,20.86945152282715,0.762386679649353,0.4562111496925354,
dish_1550861835,21.741168975830078,0.7790411114692688,0.4110192060470581,
dish_1550861903,21.84723663330078,0.7982874512672424,0.4459546208381653,
dish_1550861950,16.918716430664062,0.7146434783935547,0.5667248964309692,
dish_1550861994,18.965206146240234,0.7803731560707092,0.4999558925628662,
dish_1550862036,21.908361434936523,0.7835289239883423,0.431976854801178,
dish_1550862106,22.55968475341797,0.8148466348648071,0.3892805278301239,
dish_1550862190,15.253558158874512,0.6957220435142517,0.6424069404602051,
dish_1550862217,16.606826782226562,0.7159614562988281,0.5900534391403198,
dish_1550862272,19.63698959350586,0.7699336409568787,0.4721630811691284,
dish_1550862349,20.19476318359375,0.7508714199066162,0.469620019197464,
dish_1550862399,20.154674530029297,0.7467543482780457,0.4568725824356079,
dish_1550862495,14.776805877685547,0.6701791286468506,0.6295498013496399,
dish_1550862580,20.381025314331055,0.7905016541481018,0.4614197313785553,
dish_1550862648,15.613300323486328,0.701553225517273,0.5979875326156616,
dish_1550862681,20.56883430480957,0.766903281211853,0.44725823402404785,
dish_1550862733,20.757732391357422,0.7833591103553772,0.46198570728302,
dish_1550862840,17.794864654541016,0.7672340869903564,0.5305325388908386,
dish_1550862908,17.156930923461914,0.709004819393158,0.5481507182121277,
dish_1550862993,14.748025894165039,0.7187659740447998,0.5984958410263062,
dish_1550863037,20.448030471801758,0.758327841758728,0.4398236572742462,
dish_1550863078,18.739450454711914,0.7435503005981445,0.46882933378219604,
dish_1550863155,12.374485969543457,0.6962183713912964,0.7360855340957642,
dish_1550863247,15.3069429397583,0.7204084396362305,0.625810980796814,
dish_1550863285,17.293745040893555,0.7174956798553467,0.5654342770576477,
dish_1550863309,14.486065864562988,0.6433162093162537,0.6890384554862976,
dish_1550863381,22.550220489501953,0.8096421360969543,0.41573625802993774,
dish_1550873044,15.537568092346191,0.7015370726585388,0.611457347869873,
dish_1550873218,18.984376907348633,0.7857471108436584,0.49076470732688904,
dish_1550873264,17.0753173828125,0.7428991198539734,0.5580824613571167,
dish_1550873303,22.0754451751709,0.7919424176216125,0.4296043813228607,
dish_1550873338,19.655973434448242,0.7645138502120972,0.47115880250930786,
dish_1550873434,21.744190216064453,0.7916039228439331,0.4605371057987213,
dish_1550873486,23.8636474609375,0.8385096192359924,0.4058738946914673,
dish_1550873572,18.320999145507812,0.7573187351226807,0.5297883749008179,
dish_1550873668,20.764936447143555,0.7602933645248413,0.43964576721191406,
dish_1550873788,19.943143844604492,0.7407604455947876,0.43896931409835815,
dish_1550873952,18.22688865661621,0.7547433972358704,0.5190349221229553,
dish_1550874079,20.67131996154785,0.8036922812461853,0.46420466899871826,
dish_1550874153,15.994175910949707,0.7400174736976624,0.6076974868774414,
dish_1550874191,18.7126522064209,0.7415819764137268,0.4875049293041229,
dish_1550874267,20.399473190307617,0.7830379605293274,0.4321613311767578,
dish_1550874464,21.97746467590332,0.814250648021698,0.44205933809280396,
dish_1550874640,20.163846969604492,0.775368869304657,0.47573307156562805,
